,0,LPS,chitin,elf,flg,nlp,OGs,pep
180,AT1G11450,0,0,0,0,0,0,1
181,AT1G11545,0,0,1,1,1,1,1
182,AT1G11600,0,0,1,0,0,0,0
183,AT1G11700,0,0,1,1,1,0,0
184,AT1G11710,0,0,1,1,0,0,1
185,AT1G11720,0,0,1,1,0,1,0
186,AT1G11730,0,0,1,0,0,0,0
187,AT1G11740,1,1,1,1,1,1,1
188,AT1G11820,0,0,0,0,0,0,1
189,AT1G11850,0,0,0,0,1,0,1
190,AT1G11860,0,0,1,1,0,0,0
191,AT1G12020,0,0,1,1,1,1,1
192,AT1G12060,0,0,1,1,0,0,1
193,AT1G12080,0,0,0,0,0,0,1
194,AT1G12090,0,0,1,1,1,1,1
195,AT1G12100,0,1,1,0,1,0,0
196,AT1G12110,0,0,0,1,0,0,0
197,AT1G12240,0,0,1,1,1,1,1
198,AT1G12244,0,0,1,1,0,0,1
199,AT1G12300,0,0,0,1,0,1,0
200,AT1G12320,0,0,0,0,0,0,1
201,AT1G12330,0,0,1,1,1,1,1
202,AT1G12450,0,0,1,0,0,0,0
203,AT1G12480,0,0,0,0,0,0,1
204,AT1G12570,0,0,0,1,0,0,0
205,AT1G12620,0,0,1,1,0,0,0
206,AT1G12630,0,0,0,1,0,0,0
207,AT1G12700,0,0,1,1,0,1,0
208,AT1G12710,0,1,1,1,0,1,1
209,AT1G12740,0,0,0,1,0,1,1
210,AT1G12770,0,0,1,1,0,0,0
211,AT1G12805,0,1,1,1,1,0,0
212,AT1G12820,0,1,1,1,0,1,1
213,AT1G12845,0,0,1,1,1,0,1
214,AT1G12860,0,0,1,1,1,0,1
215,AT1G12900,0,0,1,1,1,1,1
216,AT1G12930,0,0,0,1,0,0,0
217,AT1G13030,0,0,0,1,0,0,0
218,AT1G13040,0,0,0,1,0,0,0
219,AT1G13080,0,0,0,0,1,0,0
220,AT1G13090,0,0,0,1,0,0,0
221,AT1G13150,0,0,1,0,0,0,0
222,AT1G13250,0,0,1,1,1,1,1
223,AT1G13300,0,0,0,1,0,0,0
224,AT1G13360,0,0,0,1,0,0,0
225,AT1G13420,0,0,0,1,0,0,1
226,AT1G13440,0,0,0,1,0,0,0
227,AT1G13448,0,0,0,0,0,0,1
228,AT1G13650,0,0,1,1,1,1,1
229,AT1G13670,0,0,0,0,0,0,1
230,AT1G13700,1,1,0,1,1,0,0
231,AT1G13730,0,0,0,1,0,0,0
232,AT1G13790,0,0,1,1,1,0,0
233,AT1G13800,0,0,0,1,0,0,0
234,AT1G13920,0,0,1,1,1,0,1
235,AT1G13930,0,0,1,1,0,0,0
236,AT1G13940,0,0,1,0,0,1,0
237,AT1G13970,0,0,0,1,0,0,1
238,AT1G14030,0,0,1,1,1,0,1
239,AT1G14120,0,0,0,1,0,0,0
240,AT1G14150,0,0,1,1,1,0,1
241,AT1G14185,0,0,0,1,0,0,0
242,AT1G14200,0,0,1,0,0,0,0
243,AT1G14205,0,0,1,1,0,0,0
244,AT1G14280,0,0,1,1,1,1,1
245,AT1G14345,0,0,1,1,1,1,1
246,AT1G14390,0,0,0,1,0,0,1
247,AT1G14410,0,0,0,1,1,0,0
248,AT1G14430,0,0,1,0,0,0,0
249,AT1G14440,0,0,0,1,0,0,1
250,AT1G14470,0,0,0,1,0,0,0
251,AT1G14480,0,0,1,1,0,0,0
252,AT1G14520,0,0,1,1,1,1,0
253,AT1G14630,0,0,0,1,0,0,0
254,AT1G14687,0,0,1,0,0,0,0
255,AT1G14700,0,0,1,1,1,1,1
256,AT1G14840,0,0,1,1,1,0,0
257,AT1G14920,0,0,1,1,1,1,1
258,AT1G14960,0,0,0,1,0,0,1
259,AT1G15000,0,0,1,1,0,0,1
260,AT1G15002,0,0,0,1,0,0,0
261,AT1G15040,0,1,0,0,0,0,0
262,AT1G15080,0,0,1,1,1,0,1
263,AT1G15150,0,0,0,1,0,0,0
264,AT1G15160,0,0,1,1,0,0,0
265,AT1G15165,0,0,0,1,0,0,0
266,AT1G15175,1,0,1,1,1,1,1
267,AT1G15180,0,0,1,1,1,0,1
268,AT1G15210,0,0,0,1,0,0,1
269,AT1G15215,0,0,1,1,0,0,1
270,AT1G15250,0,0,1,1,0,0,0
271,AT1G15260,0,0,1,1,1,1,1
272,AT1G15290,0,0,1,1,1,0,1
273,AT1G15410,0,0,1,1,0,0,0
274,AT1G15440,0,0,0,1,0,0,0
275,AT1G15460,0,1,0,1,0,0,1
276,AT1G15480,0,0,0,1,0,0,0
277,AT1G15510,0,0,1,1,1,0,1
278,AT1G15550,0,0,1,1,1,1,1
279,AT1G15670,0,1,0,0,0,1,0
280,AT1G15730,0,0,1,1,1,0,1
281,AT1G15820,1,0,1,1,1,1,1
282,AT1G15825,0,0,0,1,1,1,1
283,AT1G15830,1,1,1,1,1,1,1
284,AT1G15870,0,0,0,1,0,0,1
285,AT1G15980,0,0,1,1,1,0,1
286,AT1G15990,0,0,0,0,0,0,1
287,AT1G16020,0,0,0,1,0,0,0
288,AT1G16030,0,0,1,0,0,1,1
289,AT1G16170,1,0,1,0,1,1,0
290,AT1G16280,0,0,0,1,0,0,0
291,AT1G16320,0,0,1,1,0,0,0
292,AT1G16390,0,0,0,0,1,1,1
293,AT1G16400,0,0,0,1,0,0,1
294,AT1G16410,0,0,1,1,1,1,1
295,AT1G16440,0,0,0,1,0,0,0
296,AT1G16445,0,0,1,1,0,0,0
297,AT1G16490,0,0,0,1,0,0,0
298,AT1G16515,0,0,0,1,0,0,0
299,AT1G16530,0,0,0,1,0,0,0
300,AT1G16635,0,0,1,1,1,0,0
