,0,LPS,chitin,elf,flg,nlp,OGs,pep
204,AT1G19920,0,0,0,1,0,0,0
205,AT1G19940,0,0,0,1,1,1,0
206,AT1G19950,0,0,0,1,0,0,0
207,AT1G19960,0,0,1,1,0,1,1
208,AT1G20010,0,0,1,1,1,1,1
209,AT1G20030,0,0,1,1,0,0,0
210,AT1G20190,0,0,1,1,1,1,1
211,AT1G20530,0,0,0,0,0,0,1
212,AT1G20570,0,0,1,1,0,0,0
213,AT1G20620,0,0,1,0,0,0,0
214,AT1G20650,0,0,1,1,1,1,1
215,AT1G20870,0,0,1,1,0,1,1
216,AT1G20910,0,0,1,0,0,0,0
217,AT1G21410,0,0,1,1,0,0,0
218,AT1G21460,0,0,1,1,1,0,0
219,AT1G21500,0,0,1,1,1,0,1
220,AT1G21560,0,0,1,0,0,0,0
221,AT1G21600,0,0,0,1,0,0,0
222,AT1G21730,0,0,1,0,0,0,0
223,AT1G21910,0,0,1,1,1,0,0
224,AT1G22030,0,0,0,0,0,0,1
225,AT1G22110,0,0,1,1,1,1,0
226,AT1G22160,0,0,0,1,0,0,1
227,AT1G22220,0,0,0,0,0,1,0
228,AT1G22330,1,1,1,1,1,1,1
229,AT1G22340,0,0,0,1,0,0,0
230,AT1G22350,0,0,1,0,0,0,0
231,AT1G22370,0,0,1,1,1,1,0
232,AT1G22380,1,0,1,1,1,1,0
233,AT1G22500,0,0,0,1,0,0,0
234,AT1G22530,0,0,1,1,0,1,1
235,AT1G22550,0,1,1,1,1,1,0
236,AT1G22570,1,1,1,1,1,1,1
237,AT1G22630,0,0,1,1,1,0,0
238,AT1G22710,0,0,0,0,0,0,1
239,AT1G22740,1,1,1,0,1,1,1
240,AT1G22850,0,0,0,1,0,0,0
241,AT1G23030,0,0,1,1,1,1,1
242,AT1G23080,0,0,1,1,1,0,1
243,AT1G23205,0,0,1,1,1,1,1
244,AT1G23340,0,0,0,0,0,0,1
245,AT1G23400,0,0,1,1,1,1,1
246,AT1G23740,0,0,1,1,1,1,0
247,AT1G23870,0,1,0,0,0,0,0
248,AT1G24020,0,0,0,1,0,0,0
249,AT1G24090,0,0,0,0,1,0,0
250,AT1G24170,0,0,1,0,1,1,0
251,AT1G24260,0,0,1,1,0,1,0
252,AT1G24265,0,0,1,1,0,0,1
253,AT1G24280,0,0,0,1,0,0,0
254,AT1G24290,0,0,0,1,0,0,1
255,AT1G24450,0,0,0,1,0,0,0
256,AT1G24792,0,0,0,1,0,0,0
257,AT1G25053,0,0,0,1,0,0,0
258,AT1G25141,0,0,0,1,0,0,0
259,AT1G25209,0,0,0,1,0,0,0
260,AT1G25230,0,0,1,1,1,0,1
261,AT1G25240,0,0,0,1,0,0,0
262,AT1G25440,0,0,1,1,1,0,0
263,AT1G25510,0,0,0,0,0,0,1
264,AT1G26100,0,0,1,1,1,1,1
265,AT1G26150,0,0,1,1,0,0,0
266,AT1G26180,0,0,1,0,0,0,0
267,AT1G26190,0,0,0,1,0,0,0
268,AT1G26210,0,0,0,1,0,1,0
269,AT1G26230,0,0,1,1,1,0,0
270,AT1G26233,0,0,0,0,1,0,0
271,AT1G26540,0,0,1,1,1,0,1
272,AT1G26560,0,0,0,1,0,0,0
273,AT1G26570,0,0,0,1,0,0,0
274,AT1G26600,0,0,0,1,0,0,0
275,AT1G26761,0,1,1,1,1,1,1
276,AT1G26762,0,0,0,0,0,0,1
277,AT1G26920,0,0,1,1,1,1,1
278,AT1G26960,0,0,0,1,0,0,0
279,AT1G27040,0,0,1,1,0,1,0
280,AT1G27045,0,0,0,1,0,0,0
281,AT1G27050,0,0,0,1,0,0,0
282,AT1G27370,0,0,0,1,0,0,0
283,AT1G27410,0,0,1,1,0,0,0
284,AT1G27460,0,0,1,1,1,1,1
285,AT1G27480,0,0,1,1,0,0,0
286,AT1G27660,0,0,0,1,0,0,1
287,AT1G27670,0,0,0,1,0,0,0
288,AT1G28000,0,0,0,0,0,0,1
289,AT1G28100,0,1,1,1,0,0,1
290,AT1G28130,0,0,0,1,0,0,0
291,AT1G28310,0,0,0,0,0,0,1
292,AT1G28330,0,1,0,0,0,0,0
293,AT1G28530,0,0,1,1,1,0,1
294,AT1G28570,0,0,0,1,0,0,0
295,AT1G28610,0,0,1,1,0,0,0
296,AT1G28660,0,0,1,1,1,1,0
297,AT1G28670,0,0,1,1,1,1,1
298,AT1G29025,0,0,0,1,0,0,0
299,AT1G29170,0,0,0,1,0,0,0
300,AT1G29410,0,0,1,1,0,0,0
301,AT1G29430,0,0,0,1,1,0,0
302,AT1G29440,0,0,0,1,1,0,0
303,AT1G29450,0,0,1,0,0,0,1
304,AT1G29460,0,0,0,0,0,1,0
305,AT1G29510,0,0,0,1,1,0,1
306,AT1G29530,0,0,1,1,1,0,0
307,AT1G29660,1,1,1,1,1,1,1
308,AT1G29785,0,0,0,1,0,0,0
309,AT1G29910,1,1,1,0,1,1,1
310,AT1G29920,1,0,1,0,1,1,0
311,AT1G30210,0,0,0,1,0,0,0
312,AT1G30280,0,0,0,1,0,0,1
313,AT1G30440,0,0,1,1,0,1,0
314,AT1G30520,0,0,1,1,1,0,1
315,AT1G30530,0,0,1,1,0,0,1
316,AT1G30570,0,0,1,1,0,1,1
317,AT1G30820,1,1,0,0,0,0,0
318,AT1G30840,0,0,0,0,0,0,1
319,AT1G31150,0,0,0,1,0,0,0
320,AT1G31173,0,0,1,1,0,1,1
321,AT1G31230,0,0,0,1,0,0,0
322,AT1G31290,0,0,1,0,0,0,0
323,AT1G31420,0,0,1,1,1,0,0
324,AT1G31650,0,0,0,1,0,0,0
325,AT1G31760,0,0,1,0,0,0,0
326,AT1G31770,0,0,0,0,0,0,1
327,AT1G31820,0,0,1,1,0,0,0
328,AT1G31835,0,0,1,1,1,0,0
329,AT1G31920,0,0,1,1,1,0,1
330,AT1G31950,0,0,0,1,0,0,0
331,AT1G32060,0,0,1,0,0,0,0
332,AT1G32090,0,0,1,1,1,0,0
333,AT1G32200,0,0,1,0,1,0,1
334,AT1G32385,0,0,1,1,1,0,0
335,AT1G32450,0,1,0,0,0,1,1
336,AT1G32520,0,0,1,0,0,0,0
337,AT1G32540,0,0,0,0,0,0,1
338,AT1G32583,0,0,1,0,0,1,0
339,AT1G32740,0,0,0,1,0,0,1
340,AT1G32900,0,0,1,0,1,1,1
341,AT1G33102,0,0,0,1,0,0,0
342,AT1G33170,0,0,0,0,0,0,1
343,AT1G33240,0,0,1,1,1,1,1
344,AT1G33400,0,0,0,1,0,0,0
345,AT1G33780,0,0,1,1,0,0,0
346,AT1G33811,0,0,0,0,0,1,1
347,AT1G33930,0,0,0,0,0,0,1
348,AT1G34010,0,0,0,1,1,0,1
349,AT1G34040,0,0,0,1,0,0,0
350,AT1G34060,0,0,1,0,0,0,0
351,AT1G34210,0,0,1,1,0,0,0
352,AT1G34245,0,0,0,0,0,0,1
353,AT1G34580,0,0,0,1,1,0,1
354,AT1G34640,0,0,0,1,0,0,0
355,AT1G35140,0,0,1,0,1,1,0
356,AT1G35310,0,0,1,0,0,0,1
357,AT1G35420,0,0,1,1,1,0,0
358,AT1G35513,0,0,0,1,1,0,0
359,AT1G35560,0,0,1,1,0,0,0
360,AT1G36675,0,0,1,0,0,0,0
361,AT1G38065,0,0,0,1,0,0,1
362,AT1G38131,0,0,0,1,0,0,0
363,AT1G42550,0,0,1,1,1,1,0
364,AT1G43650,0,0,0,0,0,0,1
365,AT1G43800,0,0,0,0,0,1,0
366,AT1G44000,0,0,1,1,1,1,1
367,AT1G44110,0,0,0,0,0,0,1
368,AT1G44446,1,1,1,1,1,1,1
369,AT1G44608,0,0,0,1,0,0,0
370,AT1G44740,0,0,1,1,0,0,1
371,AT1G44780,0,0,0,1,1,0,0
372,AT1G44900,0,0,0,1,0,0,0
373,AT1G44920,0,0,0,1,0,0,0
374,AT1G45191,0,0,1,1,1,0,1
375,AT1G45201,0,0,1,0,0,0,0
376,AT1G45230,0,0,1,1,1,0,0
377,AT1G45474,0,0,1,0,0,0,1
378,AT1G45616,0,0,0,1,0,0,0
379,AT1G46480,0,0,0,0,0,0,1
380,AT1G46554,0,0,0,0,0,0,1
381,AT1G46768,0,0,1,0,0,0,0
382,AT1G47330,0,0,0,1,0,0,0
383,AT1G47580,0,0,1,1,1,0,1
384,AT1G47960,0,0,0,0,0,0,1
385,AT1G48100,0,0,0,0,0,0,1
386,AT1G48260,0,0,1,0,0,0,0
387,AT1G48460,0,0,1,1,1,1,1
388,AT1G48480,0,0,0,1,0,0,0
389,AT1G48570,0,0,1,1,1,0,1
390,AT1G48580,0,0,0,1,1,0,0
391,AT1G48670,0,0,0,1,0,0,0
392,AT1G49010,0,0,1,1,1,0,0
393,AT1G49130,0,0,1,1,1,1,1
394,AT1G49150,1,0,0,0,0,0,0
395,AT1G49200,0,0,1,1,0,0,1
396,AT1G49230,0,0,0,0,0,0,1
397,AT1G49370,0,0,1,1,1,0,1
398,AT1G49380,0,0,1,1,1,1,1
399,AT1G49470,0,0,0,0,0,0,1
400,AT1G49500,0,1,1,0,0,0,0
401,AT1G49510,0,0,1,1,1,0,1
402,AT1G49640,0,0,0,1,0,0,0
403,AT1G49650,0,0,1,1,0,0,0
404,AT1G49660,0,0,1,1,0,0,0
405,AT1G49720,0,0,0,1,0,0,0
406,AT1G49730,0,0,1,1,1,0,0
407,AT1G49740,0,0,1,1,0,0,1
408,AT1G49750,0,0,1,1,0,0,0
409,AT1G49840,0,0,1,0,0,0,1
410,AT1G49860,0,0,0,0,0,1,0
411,AT1G49920,0,0,1,0,0,0,0
412,AT1G49990,0,0,0,1,0,0,0
413,AT1G50020,0,0,1,0,0,0,0
414,AT1G50040,0,0,1,1,1,1,0
415,AT1G50280,0,0,1,1,1,0,1
416,AT1G50290,0,0,0,1,1,0,0
417,AT1G50732,0,0,1,1,1,0,1
418,AT1G50840,0,0,1,1,0,0,1
419,AT1G50900,0,0,0,1,0,0,0
420,AT1G51080,0,0,1,1,0,1,1
421,AT1G51100,0,0,1,1,1,0,1
422,AT1G51140,0,0,0,0,0,0,1
423,AT1G51170,0,0,0,1,0,0,0
424,AT1G51400,0,0,1,1,1,0,1
425,AT1G51550,0,0,0,1,0,0,0
426,AT1G51570,0,0,0,1,0,0,0
427,AT1G51940,0,0,1,1,1,1,1
428,AT1G52100,0,0,0,0,0,1,0
429,AT1G52190,0,0,1,1,0,0,1
430,AT1G52230,0,0,1,1,1,0,1
431,AT1G52290,1,0,1,1,1,1,0
432,AT1G52700,0,0,1,1,0,0,1
433,AT1G52750,0,1,1,1,0,1,1
434,AT1G52770,0,0,0,1,0,0,0
435,AT1G52905,0,0,0,1,0,0,0
436,AT1G52920,0,0,0,1,0,0,0
437,AT1G53035,0,0,0,1,0,0,0
438,AT1G53090,0,0,0,1,0,0,0
439,AT1G53120,0,0,0,0,1,0,0
440,AT1G53130,0,0,0,0,0,0,1
441,AT1G53160,0,0,1,1,1,0,1
442,AT1G53250,0,0,1,0,1,0,1
443,AT1G53541,0,0,1,0,1,0,0
444,AT1G53542,0,0,1,1,1,0,1
445,AT1G53543,0,0,0,0,1,0,0
446,AT1G53560,0,0,1,0,0,0,0
447,AT1G53730,0,0,1,1,1,1,1
448,AT1G53800,0,0,1,1,1,0,0
449,AT1G53887,0,0,1,1,1,0,0
450,AT1G54120,0,0,0,1,0,0,0
451,AT1G54180,0,0,0,0,0,0,1
452,AT1G54217,0,0,1,0,0,0,0
453,AT1G54310,0,0,1,0,1,0,1
454,AT1G54385,0,0,0,1,0,0,1
455,AT1G54500,0,0,1,1,1,0,0
456,AT1G54730,0,0,1,1,1,0,0
457,AT1G54780,0,0,1,1,0,0,0
458,AT1G54820,0,0,1,1,1,1,1
459,AT1G55130,0,0,0,1,0,0,0
460,AT1G55200,0,0,1,1,1,0,1
461,AT1G55260,0,0,1,1,1,1,0
462,AT1G55330,0,0,1,1,1,0,1
463,AT1G55340,0,0,0,1,0,0,0
464,AT1G55360,0,0,1,1,0,0,1
465,AT1G55370,0,0,1,1,1,1,1
466,AT1G55540,0,0,0,1,0,0,0
467,AT1G55740,0,0,0,0,0,0,1
468,AT1G55805,0,0,0,1,0,0,0
469,AT1G56010,0,0,1,0,0,0,0
470,AT1G56170,0,0,0,1,0,0,0
471,AT1G56220,0,0,1,0,0,0,0
472,AT1G56430,0,0,0,1,0,0,0
473,AT1G56720,1,1,1,1,1,1,1
474,AT1G57790,0,0,0,1,0,0,0
475,AT1G57980,1,1,1,1,0,1,0
476,AT1G58150,0,0,0,0,1,0,1
477,AT1G58290,0,0,1,0,1,1,0
478,AT1G58460,0,0,0,0,0,0,1
479,AT1G59720,0,0,0,0,0,1,0
480,AT1G59930,0,1,0,0,0,0,0
481,AT1G60000,0,0,1,1,1,0,1
482,AT1G60010,0,0,0,1,0,0,0
483,AT1G60060,0,0,0,0,0,0,1
484,AT1G60160,0,1,1,1,1,1,1
485,AT1G60260,0,0,0,0,1,0,0
486,AT1G60270,0,0,0,1,0,0,0
487,AT1G60460,0,0,1,1,0,0,0
488,AT1G60550,0,0,1,1,1,0,0
489,AT1G60590,0,0,1,1,1,1,1
490,AT1G60600,0,0,0,1,0,0,0
491,AT1G60630,0,0,0,1,0,0,0
492,AT1G60660,0,0,1,1,0,0,0
493,AT1G60690,0,0,1,0,1,0,1
494,AT1G60700,0,0,1,1,0,0,0
495,AT1G60800,0,0,1,1,0,0,0
496,AT1G60950,0,0,1,1,0,0,0
497,AT1G61050,0,0,0,1,0,0,0
498,AT1G61170,0,0,0,0,0,1,0
499,AT1G61240,0,0,1,0,0,1,0
500,AT1G61300,0,0,1,0,0,0,0
501,AT1G61520,0,0,1,1,1,1,1
502,AT1G61600,0,0,0,0,0,0,1
503,AT1G61795,0,0,1,0,0,0,0
504,AT1G61900,0,0,1,0,0,0,0
505,AT1G62110,0,0,0,0,1,0,0
506,AT1G62120,0,0,0,1,0,0,0
507,AT1G62150,0,0,0,1,0,0,0
508,AT1G62410,0,0,0,1,0,0,0
509,AT1G62430,0,0,1,0,0,0,0
510,AT1G62440,0,0,0,1,0,0,0
511,AT1G62510,0,0,1,1,0,0,0
512,AT1G62520,0,0,1,1,0,0,0
513,AT1G62560,0,0,0,1,0,0,1
514,AT1G62580,0,0,0,1,0,0,0
515,AT1G62590,0,0,1,1,0,0,0
516,AT1G62630,0,0,1,1,0,0,0
517,AT1G62680,0,0,0,1,0,0,0
518,AT1G62690,0,0,0,0,1,0,1
519,AT1G62710,0,0,1,0,0,0,0
520,AT1G62720,0,0,0,1,1,0,1
521,AT1G62830,0,0,0,1,0,0,0
522,AT1G62870,0,0,0,1,0,0,0
523,AT1G62910,0,0,0,1,0,0,0
524,AT1G62960,0,0,1,1,0,0,0
525,AT1G63150,0,0,0,1,1,0,0
526,AT1G63260,0,0,0,0,1,0,0
527,AT1G63330,0,0,0,1,0,0,0
528,AT1G63420,0,0,1,1,0,0,1
529,AT1G63470,0,0,0,1,0,0,0
530,AT1G63680,0,0,0,1,1,0,1
531,AT1G63690,0,0,1,0,0,0,0
532,AT1G63800,0,0,0,1,0,0,0
533,AT1G64180,0,0,0,1,0,0,0
534,AT1G64220,0,0,1,1,1,0,0
535,AT1G64355,0,0,1,1,1,0,0
536,AT1G64390,0,0,0,1,0,0,0
537,AT1G64500,0,0,0,1,1,1,1
538,AT1G64640,0,0,1,1,1,0,1
539,AT1G64680,0,0,1,0,0,0,0
540,AT1G64720,1,1,1,0,0,1,1
541,AT1G64770,0,0,1,0,0,0,0
542,AT1G64780,0,0,0,1,0,0,0
543,AT1G64860,0,0,1,1,1,1,1
544,AT1G64890,0,0,0,1,0,0,0
545,AT1G64900,0,0,1,1,1,0,0
546,AT1G65010,0,0,1,0,0,0,0
547,AT1G65070,0,0,1,1,0,0,0
548,AT1G65230,0,0,1,0,0,0,0
549,AT1G65295,0,0,0,1,1,0,0
550,AT1G65320,0,0,1,1,0,0,0
551,AT1G65370,0,0,0,1,0,0,0
552,AT1G65420,0,0,0,1,1,0,0
553,AT1G65590,0,0,1,0,0,0,0
554,AT1G65860,0,0,0,1,0,0,0
555,AT1G65900,0,0,1,1,0,0,1
556,AT1G66020,0,0,0,0,0,0,1
557,AT1G66050,0,0,0,0,0,0,1
558,AT1G66130,0,1,1,1,1,1,1
559,AT1G66140,0,0,1,1,1,0,1
560,AT1G66150,0,0,1,1,1,1,1
561,AT1G66180,0,0,1,1,1,0,0
562,AT1G66330,0,0,1,1,0,0,0
563,AT1G66350,0,0,0,1,0,0,0
564,AT1G66760,0,1,0,0,0,0,0
565,AT1G66840,0,0,1,1,1,0,0
566,AT1G66980,0,0,1,1,0,0,0
567,AT1G67040,0,0,1,1,0,0,1
568,AT1G67265,1,0,1,1,1,1,1
569,AT1G67440,0,0,0,1,0,0,0
570,AT1G67590,0,0,1,1,1,1,1
571,AT1G67630,0,0,0,1,0,0,0
572,AT1G67660,0,0,1,1,0,0,0
573,AT1G67690,0,0,0,1,1,0,0
574,AT1G67740,0,0,1,1,0,0,0
575,AT1G67750,0,0,0,1,0,0,0
576,AT1G67830,0,0,1,1,1,0,1
577,AT1G67840,0,0,1,1,1,0,0
578,AT1G68120,0,0,1,1,0,0,0
579,AT1G68130,0,0,1,1,0,0,1
580,AT1G68190,1,1,1,1,0,1,1
581,AT1G68220,0,0,0,0,0,0,1
582,AT1G68238,1,0,1,1,1,0,1
583,AT1G68520,0,0,1,1,1,1,0
584,AT1G68540,0,0,1,0,0,0,0
585,AT1G68560,0,0,1,1,0,0,1
586,AT1G68570,0,0,1,1,1,0,1
587,AT1G68600,0,1,0,1,0,0,1
588,AT1G68780,0,0,1,1,1,1,1
589,AT1G68862,0,0,1,1,0,0,0
590,AT1G68870,0,1,1,1,1,0,0
591,AT1G68890,0,0,0,1,0,0,0
592,AT1G69040,0,0,0,1,0,0,0
593,AT1G69160,0,0,1,1,0,0,1
594,AT1G69295,0,0,0,1,0,0,0
595,AT1G69420,0,0,0,1,0,0,0
596,AT1G69440,0,0,0,1,0,0,0
597,AT1G69530,0,0,1,0,0,1,0
598,AT1G69690,0,0,0,0,0,0,1
599,AT1G69700,0,0,0,0,1,0,0
600,AT1G69780,0,0,1,1,0,0,0
601,AT1G69870,0,0,0,1,0,0,0
602,AT1G70070,0,0,1,1,0,0,0
603,AT1G70090,0,0,1,1,1,0,0
604,AT1G70100,0,0,1,1,1,0,0
605,AT1G70200,0,0,1,1,0,0,0
