,0,LPS,chitin,elf,flg,nlp,OGs,pep
0,AT1G05575,0,0,0,0,0,1,0
1,AT1G07135,0,0,0,0,0,1,0
2,AT1G18300,0,0,0,0,0,1,0
3,AT1G23710,0,0,0,0,0,1,0
4,AT1G27730,0,0,1,0,0,1,0
5,AT1G28370,0,0,0,0,0,1,0
6,AT1G30370,0,0,0,0,0,1,0
7,AT1G32920,0,0,0,0,0,1,0
8,AT1G32928,0,0,0,0,0,1,0
9,AT1G35210,0,0,0,0,0,1,0
10,AT1G58420,0,0,0,0,0,1,0
11,AT1G61470,0,0,1,0,0,1,0
12,AT1G66400,0,0,0,1,0,1,0
13,AT1G66500,0,0,0,0,0,1,0
14,AT1G72920,0,0,0,0,0,1,0
15,AT1G73540,0,0,1,1,0,1,0
16,AT1G76650,0,0,0,0,0,1,0
17,AT1G80840,0,0,0,0,0,1,0
18,AT2G22880,0,0,0,0,0,1,0
19,AT2G26530,0,0,0,0,0,1,0
20,AT2G30020,0,0,0,0,0,1,0
21,AT2G40000,0,0,0,0,0,1,0
22,AT2G44840,0,0,0,0,0,1,0
23,AT3G04640,0,0,0,0,0,1,0
24,AT3G09870,0,0,0,0,0,1,0
25,AT3G10930,0,0,0,0,0,1,0
26,AT3G28340,0,0,0,0,0,1,0
27,AT3G29000,0,0,0,0,0,1,0
28,AT3G44260,0,0,1,1,0,1,0
29,AT3G46620,0,0,0,0,0,1,0
30,AT3G50800,0,0,0,0,0,1,0
31,AT3G52450,0,0,0,0,0,1,0
32,AT3G61190,0,0,0,0,0,1,0
33,AT4G11280,0,0,0,0,0,1,0
34,AT4G13395,0,0,0,0,0,1,0
35,AT4G17490,0,0,0,0,0,1,0
36,AT4G18422,0,0,0,0,0,1,0
37,AT4G24570,0,0,0,1,0,1,0
38,AT4G25470,0,0,0,0,0,1,0
39,AT4G25490,0,0,0,0,0,1,0
40,AT4G27280,0,0,0,0,0,1,0
41,AT4G27652,0,0,0,0,0,1,0
42,AT4G27654,0,0,0,0,0,1,0
43,AT4G27657,0,0,0,0,0,1,0
44,AT4G29780,0,0,0,0,0,1,0
45,AT5G04340,0,0,0,0,0,1,0
46,AT5G17350,0,0,0,1,0,1,0
47,AT5G22250,0,0,0,0,0,1,0
48,AT5G37770,0,0,0,0,0,1,0
49,AT5G43620,0,0,0,0,0,1,0
50,AT5G47230,0,0,0,0,0,1,0
51,AT5G51190,0,0,1,0,0,1,0
52,AT5G54490,0,0,0,0,0,1,0
53,AT5G59550,0,0,0,0,0,1,0
54,AT5G59820,0,0,1,0,0,1,0
55,AT5G61600,0,0,1,0,0,1,0
56,AT5G63130,0,0,1,0,0,0,0
57,AT5G65300,0,0,0,0,0,1,0
