,0,LPS,chitin,elf,flg,nlp,OGs,pep
127,AT1G14040,0,1,0,1,0,1,1
128,AT1G14260,0,1,1,1,0,1,1
129,AT1G14370,1,1,1,1,1,1,1
130,AT1G14455,0,0,1,0,0,0,0
131,AT1G14480,0,1,1,1,1,1,1
132,AT1G14530,0,0,0,0,0,1,0
133,AT1G14540,1,1,1,1,1,1,1
134,AT1G14550,1,1,1,1,0,1,1
135,AT1G14640,0,0,0,0,0,0,1
136,AT1G14730,0,0,1,0,0,0,0
137,AT1G14740,0,1,1,1,1,1,1
138,AT1G14780,0,0,1,1,0,1,0
139,AT1G14870,1,1,1,1,1,1,1
140,AT1G15010,0,0,1,1,1,1,0
141,AT1G15040,0,0,0,0,0,1,0
142,AT1G15190,0,0,1,1,1,1,1
143,AT1G15330,0,0,0,0,0,0,1
144,AT1G15430,0,1,1,1,1,1,1
145,AT1G15530,0,0,1,1,0,1,1
146,AT1G15640,0,1,0,1,0,0,1
147,AT1G15800,0,0,0,0,0,1,1
148,AT1G15880,0,0,1,1,0,0,1
149,AT1G15885,0,0,1,1,0,1,1
150,AT1G15890,1,1,1,1,1,1,1
151,AT1G15900,0,0,1,1,1,1,0
152,AT1G16090,1,1,1,1,1,1,1
153,AT1G16110,1,1,1,1,1,1,1
154,AT1G16120,1,1,1,1,1,1,1
155,AT1G16130,1,1,1,1,1,1,1
156,AT1G16140,0,0,0,1,1,1,0
157,AT1G16150,1,1,1,1,1,1,1
158,AT1G16160,1,1,0,1,0,0,1
159,AT1G16220,0,0,0,0,0,0,1
160,AT1G16420,1,1,1,1,1,1,1
161,AT1G16640,0,1,1,1,1,1,1
162,AT1G16670,1,1,1,1,1,1,1
163,AT1G17145,0,0,0,1,0,1,0
164,AT1G17147,1,1,1,1,1,1,1
165,AT1G17240,1,1,1,1,1,1,1
166,AT1G17330,0,0,1,1,0,1,0
167,AT1G17340,0,0,1,1,0,0,0
168,AT1G17380,0,1,1,1,1,1,1
169,AT1G17420,1,1,1,1,1,1,1
170,AT1G17600,0,0,1,0,0,0,1
171,AT1G17610,0,1,0,1,0,0,0
172,AT1G17750,1,1,1,1,1,1,1
173,AT1G17830,0,0,0,0,1,1,0
174,AT1G17860,0,0,1,1,0,1,1
175,AT1G17980,0,0,0,1,0,0,0
176,AT1G17990,0,1,1,1,1,1,1
177,AT1G18020,0,1,1,1,1,1,1
178,AT1G18200,0,0,1,1,0,1,1
179,AT1G18210,0,0,1,1,0,1,1
180,AT1G18290,0,0,1,1,0,1,0
181,AT1G18300,1,1,1,1,1,1,1
182,AT1G18382,0,0,1,1,0,1,1
183,AT1G18390,1,1,1,1,1,1,1
184,AT1G18570,1,1,1,1,1,1,1
185,AT1G18740,0,1,1,1,1,1,1
186,AT1G18890,0,1,1,1,1,1,1
187,AT1G18900,0,0,1,1,0,1,1
188,AT1G19010,0,0,0,0,0,1,0
189,AT1G19020,1,1,1,1,1,1,1
190,AT1G19025,0,0,0,1,0,0,0
191,AT1G19180,1,1,1,1,1,1,1
192,AT1G19270,0,1,1,1,0,1,1
193,AT1G19300,0,0,1,1,1,1,0
194,AT1G19310,0,0,1,1,0,1,1
195,AT1G19320,0,1,1,1,1,1,1
196,AT1G19330,0,1,1,1,1,1,1
197,AT1G19380,1,1,1,1,1,1,1
198,AT1G19610,0,0,1,0,0,0,0
199,AT1G19770,1,1,1,1,1,1,1
200,AT1G19780,0,0,1,1,0,0,1
201,AT1G19970,0,1,1,1,1,1,0
202,AT1G20300,0,1,1,1,1,0,1
203,AT1G20310,1,1,1,1,1,1,1
204,AT1G20350,1,0,1,1,1,1,1
205,AT1G20450,0,0,0,0,0,1,0
206,AT1G20510,1,1,1,1,1,1,1
207,AT1G20680,0,0,1,1,1,1,1
208,AT1G20823,1,1,1,1,1,1,1
209,AT1G21010,1,1,1,1,1,1,1
210,AT1G21070,0,0,0,0,0,0,1
211,AT1G21080,0,0,1,1,0,1,0
212,AT1G21090,0,0,0,0,0,0,1
213,AT1G21100,1,1,1,1,1,1,1
214,AT1G21110,1,0,1,1,1,1,1
215,AT1G21120,1,0,1,1,1,1,1
216,AT1G21130,1,1,1,1,1,1,1
217,AT1G21210,0,0,0,0,0,0,1
218,AT1G21230,0,0,0,1,0,1,1
219,AT1G21320,0,0,1,1,0,0,0
220,AT1G21326,1,1,1,1,1,1,1
221,AT1G21390,0,0,1,1,1,1,0
222,AT1G21450,0,0,1,1,0,1,1
223,AT1G21550,1,1,1,1,1,1,0
224,AT1G21910,0,0,0,1,1,0,0
225,AT1G22180,0,0,0,0,0,1,0
226,AT1G22190,0,0,1,1,1,1,1
227,AT1G22240,0,0,0,0,1,0,0
228,AT1G22275,0,0,1,1,0,0,0
229,AT1G22280,1,1,1,1,1,1,1
230,AT1G22470,0,0,1,0,1,0,0
231,AT1G22510,0,1,1,1,1,1,1
232,AT1G22650,0,1,1,1,0,1,1
233,AT1G22810,1,1,1,1,1,1,1
234,AT1G22885,0,0,0,0,0,1,0
235,AT1G22890,0,0,1,1,1,1,1
236,AT1G23200,0,0,0,1,0,1,1
237,AT1G23550,0,0,1,0,0,1,0
238,AT1G23700,0,0,0,1,0,0,0
239,AT1G23710,1,1,1,1,1,1,1
240,AT1G23830,0,1,1,1,1,1,1
241,AT1G23840,1,1,1,1,1,1,1
242,AT1G24140,0,1,1,1,1,1,1
243,AT1G24145,1,1,1,1,1,1,1
244,AT1G24147,1,1,1,1,1,1,1
245,AT1G24148,1,1,1,1,1,1,1
246,AT1G24150,1,1,1,1,1,1,1
247,AT1G24807,0,0,1,1,0,1,1
248,AT1G24909,0,1,1,1,0,1,1
249,AT1G25083,0,0,1,1,0,1,1
250,AT1G25155,0,1,1,1,0,1,1
251,AT1G25220,0,1,1,1,0,1,1
252,AT1G25275,0,0,1,1,0,1,0
253,AT1G25370,0,1,1,1,1,1,1
254,AT1G25390,1,1,1,1,1,1,1
255,AT1G25400,1,1,1,1,1,1,1
256,AT1G25550,0,0,0,0,0,1,0
257,AT1G25682,0,0,1,1,0,1,0
258,AT1G25988,0,0,0,0,0,1,0
259,AT1G26380,1,1,1,1,1,1,1
260,AT1G26410,0,1,1,1,1,1,1
261,AT1G26420,1,1,1,1,1,1,1
262,AT1G26440,0,0,1,0,0,0,0
263,AT1G26730,0,0,1,1,0,1,1
264,AT1G27100,1,1,1,1,1,1,1
265,AT1G27110,0,0,1,0,0,1,1
266,AT1G27130,0,0,1,1,0,0,1
267,AT1G27330,0,0,1,0,0,0,0
268,AT1G27710,0,0,0,1,0,0,0
269,AT1G27720,0,0,0,0,0,1,0
270,AT1G27730,1,1,1,1,1,1,1
271,AT1G27770,1,1,1,1,1,1,1
272,AT1G28190,1,1,1,1,1,1,1
273,AT1G28370,1,1,1,1,1,1,1
274,AT1G28380,1,1,1,1,1,1,1
275,AT1G28390,0,1,1,0,0,0,1
276,AT1G28480,0,1,1,1,1,1,1
277,AT1G28600,0,1,1,1,1,1,1
278,AT1G29290,0,1,1,1,1,1,1
279,AT1G29340,0,1,1,1,1,1,1
280,AT1G29680,0,0,1,1,0,0,0
281,AT1G29690,1,1,1,1,1,1,1
282,AT1G29720,0,1,1,1,0,0,1
283,AT1G29965,0,0,1,1,0,0,0
284,AT1G29970,0,0,1,1,1,1,1
285,AT1G30040,1,1,1,1,1,1,1
286,AT1G30190,1,1,1,1,1,1,1
287,AT1G30370,1,1,1,1,1,1,1
288,AT1G30420,0,0,1,1,0,1,1
289,AT1G30620,0,1,1,1,1,1,1
290,AT1G30640,0,0,1,0,0,1,0
291,AT1G30700,1,1,1,1,1,1,1
292,AT1G30720,1,1,1,1,1,1,1
293,AT1G30730,1,1,1,1,1,1,1
294,AT1G30740,0,1,1,1,1,1,1
295,AT1G30755,1,1,1,1,1,1,1
296,AT1G30757,0,0,1,1,0,0,0
297,AT1G30810,0,0,1,1,1,1,1
298,AT1G30990,0,0,0,1,0,0,0
299,AT1G31130,1,1,1,1,1,1,1
300,AT1G31290,1,1,1,1,1,1,1
301,AT1G31310,0,0,1,0,0,0,1
302,AT1G31350,1,1,1,1,0,0,1
303,AT1G31355,0,1,0,0,0,0,0
304,AT1G31540,1,1,1,1,1,1,1
305,AT1G31930,0,0,1,1,0,1,1
306,AT1G32049,0,0,0,1,0,0,0
307,AT1G32120,0,0,1,1,0,0,1
308,AT1G32150,0,1,0,1,1,1,1
309,AT1G32375,0,0,0,1,0,0,0
310,AT1G32460,0,0,1,1,0,1,0
311,AT1G32640,0,1,1,1,1,1,1
312,AT1G32910,0,1,1,1,0,1,1
313,AT1G32920,1,1,1,1,1,1,1
314,AT1G32928,1,1,1,1,1,1,1
315,AT1G32960,1,1,1,1,1,1,1
316,AT1G32970,0,0,0,0,0,1,1
317,AT1G33030,0,1,1,1,0,1,1
318,AT1G33110,0,0,0,0,0,0,1
319,AT1G33560,0,0,0,1,1,1,0
320,AT1G33590,1,1,1,1,1,1,1
321,AT1G33600,1,1,1,1,1,1,1
322,AT1G33610,1,1,1,1,1,1,1
323,AT1G33612,1,0,0,1,0,0,1
324,AT1G33720,0,0,0,1,1,1,0
325,AT1G33760,1,1,1,1,1,1,1
326,AT1G34180,1,1,0,0,1,1,0
327,AT1G34200,0,0,0,0,0,0,1
328,AT1G34260,0,0,1,1,0,1,1
329,AT1G34420,0,1,1,1,1,1,1
330,AT1G34750,0,0,1,1,1,1,1
331,AT1G35140,0,1,1,1,1,1,1
332,AT1G35210,1,1,1,1,1,1,1
333,AT1G35230,0,1,1,1,1,1,1
334,AT1G35350,0,1,1,1,1,1,1
335,AT1G35430,0,0,0,1,0,0,0
336,AT1G35710,1,1,1,1,1,1,1
337,AT1G35910,0,1,1,1,0,1,1
338,AT1G36622,1,1,1,1,1,1,1
339,AT1G36640,0,1,1,1,1,1,1
340,AT1G40104,0,1,0,0,0,0,0
341,AT1G42470,0,0,1,1,0,1,1
342,AT1G42980,1,1,1,1,1,1,1
343,AT1G42990,1,1,1,1,1,1,1
344,AT1G43000,1,1,1,1,1,1,1
345,AT1G44100,1,1,1,1,1,1,1
346,AT1G44130,0,1,0,1,1,1,1
347,AT1G44830,0,1,0,0,1,0,0
348,AT1G45207,0,1,1,1,1,1,1
349,AT1G47370,0,0,1,0,0,0,0
350,AT1G47380,0,0,1,1,0,1,0
351,AT1G47510,0,0,1,1,0,1,0
352,AT1G47890,1,1,1,1,1,1,1
353,AT1G48060,0,0,0,1,1,0,0
354,AT1G48320,0,1,0,0,1,1,0
355,AT1G48640,0,0,0,0,1,1,0
356,AT1G48960,0,0,0,1,0,0,0
357,AT1G49000,1,1,1,1,1,1,1
358,AT1G49050,1,1,1,1,1,1,1
359,AT1G49950,0,0,1,1,0,0,0
360,AT1G50180,0,0,1,0,0,0,0
361,AT1G50310,0,0,1,1,0,1,1
362,AT1G50740,1,1,1,1,1,1,1
363,AT1G50750,1,1,1,1,1,1,1
364,AT1G51090,0,0,0,0,0,1,0
365,AT1G51270,1,1,1,1,1,1,1
366,AT1G51520,0,0,0,0,1,0,0
367,AT1G51620,1,1,1,1,1,1,1
368,AT1G51660,1,1,1,1,1,1,1
369,AT1G51670,0,1,1,1,1,1,1
370,AT1G51700,1,1,1,1,1,1,1
371,AT1G51780,0,0,0,1,0,0,0
372,AT1G51790,0,1,1,1,1,1,1
373,AT1G51800,1,1,1,1,1,1,1
374,AT1G51805,0,1,1,1,0,0,1
375,AT1G51820,1,1,1,1,1,1,1
376,AT1G51850,0,1,1,1,0,1,1
377,AT1G51890,0,1,1,1,1,1,1
378,AT1G51900,1,0,1,1,1,0,0
379,AT1G51913,1,1,1,1,1,1,1
380,AT1G51915,1,1,1,1,1,1,1
381,AT1G51920,1,1,1,1,1,1,1
382,AT1G52200,0,1,1,1,1,1,1
383,AT1G52690,0,0,0,0,0,1,0
384,AT1G53060,0,0,0,1,0,1,1
385,AT1G53080,1,1,1,1,1,1,1
386,AT1G53110,0,0,0,0,0,0,1
387,AT1G53170,0,0,1,1,1,1,1
388,AT1G53330,0,1,1,1,0,1,0
389,AT1G53430,0,1,1,1,1,1,1
390,AT1G53440,0,1,1,1,1,1,1
391,AT1G53620,0,1,0,1,0,1,0
392,AT1G53625,1,1,1,1,1,1,1
393,AT1G53633,0,0,1,1,0,1,1
394,AT1G53980,0,0,0,0,0,0,1
395,AT1G53990,0,0,0,0,0,1,1
396,AT1G54160,0,0,0,1,0,0,0
397,AT1G55365,0,1,1,1,1,1,1
398,AT1G55440,0,0,0,1,0,0,0
399,AT1G55450,1,1,1,1,1,1,1
400,AT1G55460,0,0,1,1,0,0,1
401,AT1G55475,0,0,1,1,0,0,1
402,AT1G55790,0,0,0,0,0,1,0
403,AT1G55920,0,1,1,1,0,1,1
404,AT1G56060,1,1,1,1,1,1,1
405,AT1G56140,1,1,1,1,1,1,1
406,AT1G56145,0,0,1,0,0,0,0
407,AT1G56150,0,0,1,1,1,0,0
408,AT1G56240,1,1,1,0,1,1,1
409,AT1G56242,0,0,1,1,1,1,1
410,AT1G56250,1,0,1,0,1,1,1
411,AT1G56260,0,0,1,0,0,0,1
412,AT1G56345,0,1,0,0,1,1,0
413,AT1G56470,0,0,1,1,0,1,1
414,AT1G56510,1,1,1,1,1,1,1
415,AT1G56520,1,1,1,1,1,1,1
416,AT1G56540,1,1,1,1,1,1,1
417,AT1G56660,0,0,1,1,0,1,1
418,AT1G57630,1,1,1,1,1,1,1
419,AT1G57650,0,0,1,0,0,0,0
420,AT1G57700,0,1,0,0,0,0,0
421,AT1G57980,0,0,0,1,0,0,0
422,AT1G57990,1,1,1,1,1,1,1
423,AT1G58225,1,1,1,1,1,1,1
424,AT1G58340,0,0,1,0,0,0,1
425,AT1G58410,0,0,1,1,1,1,1
426,AT1G58420,1,1,1,1,1,1,1
427,AT1G58807,0,0,1,1,0,1,1
428,AT1G58848,0,0,1,1,0,0,1
429,AT1G59124,0,0,1,1,0,1,1
430,AT1G59218,0,0,1,1,0,0,1
431,AT1G59590,1,1,1,1,1,1,1
432,AT1G59620,0,1,1,1,1,1,1
433,AT1G59740,0,0,1,1,1,1,1
434,AT1G59820,0,0,1,1,0,1,1
435,AT1G59850,0,0,0,1,0,0,0
436,AT1G59860,0,1,1,1,1,1,1
437,AT1G59870,0,1,1,1,1,1,1
438,AT1G59910,1,1,1,1,1,1,1
439,AT1G59970,0,0,1,0,0,1,1
440,AT1G60190,0,0,0,1,0,0,0
441,AT1G61120,0,0,1,0,0,0,0
442,AT1G61140,0,0,1,1,0,1,1
443,AT1G61260,0,1,1,1,1,1,1
444,AT1G61290,0,0,0,1,0,0,0
445,AT1G61340,1,1,1,1,1,1,1
446,AT1G61360,1,1,1,1,1,1,1
447,AT1G61370,0,1,1,1,1,1,1
448,AT1G61380,0,1,1,0,0,1,1
449,AT1G61420,0,1,1,1,1,1,1
450,AT1G61430,0,0,1,0,0,0,0
451,AT1G61440,0,0,0,1,0,0,0
452,AT1G61460,1,1,1,1,1,1,1
453,AT1G61470,1,1,1,1,1,1,1
454,AT1G61490,0,0,1,0,0,0,0
455,AT1G61550,0,1,1,1,1,1,1
456,AT1G61560,1,1,1,1,1,1,1
457,AT1G61660,0,0,1,0,0,0,1
458,AT1G61810,0,0,0,0,0,0,1
459,AT1G61820,0,0,0,1,0,1,1
460,AT1G61890,0,0,1,1,1,1,1
461,AT1G62300,1,1,1,1,1,1,1
462,AT1G62420,0,1,1,1,1,1,1
463,AT1G62422,1,1,1,1,1,1,1
464,AT1G63245,0,1,1,1,0,1,1
465,AT1G63350,1,1,1,1,1,1,1
466,AT1G63530,0,1,1,1,0,1,1
467,AT1G63580,0,0,0,1,0,0,0
468,AT1G63720,1,1,1,1,1,1,1
469,AT1G63740,0,0,1,1,1,1,1
470,AT1G63750,1,1,1,1,1,1,1
471,AT1G63820,1,1,1,1,1,1,1
472,AT1G63830,1,1,1,1,1,1,1
473,AT1G63860,1,1,1,1,1,1,1
474,AT1G63870,0,1,1,1,0,1,1
475,AT1G64010,0,0,0,1,0,0,0
476,AT1G64065,1,1,1,1,1,1,1
477,AT1G64080,0,1,1,1,1,1,0
478,AT1G64280,0,0,1,1,1,1,1
479,AT1G64380,0,1,1,0,1,1,1
480,AT1G64385,0,0,1,1,0,0,1
481,AT1G64400,0,0,1,1,0,0,0
482,AT1G64610,1,1,1,1,1,1,1
483,AT1G64700,0,1,1,1,0,1,0
484,AT1G64710,0,1,1,1,1,1,1
485,AT1G64760,0,1,1,1,1,1,1
486,AT1G64980,0,0,1,1,0,1,1
487,AT1G65240,1,1,1,1,1,1,1
488,AT1G65250,0,0,1,1,1,1,1
489,AT1G65310,0,0,1,1,1,1,1
490,AT1G65385,1,1,1,1,1,1,1
491,AT1G65390,1,1,1,0,1,1,0
492,AT1G65481,0,1,1,1,1,1,0
493,AT1G65484,0,1,1,1,0,0,0
494,AT1G65486,1,1,1,1,1,1,1
495,AT1G65490,1,1,1,1,1,1,1
496,AT1G65500,0,0,1,0,0,1,0
497,AT1G65510,1,1,1,1,1,1,1
498,AT1G65690,0,1,1,1,1,1,1
499,AT1G65790,0,1,1,1,1,1,1
500,AT1G65800,0,0,1,1,1,1,1
501,AT1G65845,0,1,1,1,1,1,1
502,AT1G65850,0,0,1,1,0,0,1
503,AT1G65870,0,1,0,1,0,0,0
504,AT1G66090,1,1,1,1,1,1,1
505,AT1G66160,1,1,1,1,1,1,1
506,AT1G66170,0,1,1,1,1,1,1
507,AT1G66173,0,0,0,0,0,1,1
508,AT1G66250,0,0,0,0,0,0,1
509,AT1G66400,1,1,1,1,1,1,1
510,AT1G66460,0,0,1,1,1,1,1
511,AT1G66480,0,1,1,1,1,1,1
512,AT1G66500,1,1,1,1,1,1,1
513,AT1G66700,0,1,1,1,1,1,0
514,AT1G66760,0,0,1,1,0,1,1
515,AT1G66780,0,0,1,0,0,0,0
516,AT1G66880,0,1,1,1,1,1,1
517,AT1G66910,0,1,1,1,0,1,1
518,AT1G66920,1,1,1,0,1,1,1
519,AT1G67000,0,1,1,1,1,1,1
520,AT1G67060,1,1,1,1,1,1,1
521,AT1G67270,1,0,0,1,0,0,0
522,AT1G67310,0,0,1,1,1,1,1
523,AT1G67455,0,0,1,1,1,0,0
524,AT1G67460,0,1,1,1,1,1,1
525,AT1G67470,1,1,1,1,1,1,1
526,AT1G67510,0,0,0,1,0,0,1
527,AT1G67520,1,1,1,1,1,1,1
528,AT1G67530,1,1,1,1,1,1,1
529,AT1G67800,0,0,1,1,0,1,0
530,AT1G67810,0,1,1,1,1,1,1
531,AT1G67850,0,0,1,1,0,1,1
532,AT1G67856,0,0,1,1,1,1,1
533,AT1G67880,0,1,1,1,1,1,1
534,AT1G67890,0,0,1,0,0,0,0
535,AT1G67920,0,0,1,1,0,1,1
536,AT1G67970,1,1,1,1,1,1,1
537,AT1G67980,0,0,1,1,1,1,1
538,AT1G68240,0,0,0,1,0,1,0
539,AT1G68330,0,1,1,1,1,1,1
540,AT1G68340,0,1,1,1,1,1,1
541,AT1G68390,0,0,0,1,0,0,0
542,AT1G68450,0,1,1,1,0,1,1
543,AT1G68690,1,1,1,1,1,1,1
544,AT1G68765,1,1,1,1,1,1,0
545,AT1G68840,1,1,1,1,1,1,1
546,AT1G69150,0,0,0,1,0,1,1
547,AT1G69270,1,1,1,1,1,1,1
548,AT1G69430,0,0,1,1,1,1,1
549,AT1G69490,0,0,0,0,0,0,1
550,AT1G69520,0,1,0,0,0,1,0
551,AT1G69710,0,0,0,0,1,0,0
552,AT1G69790,0,0,0,1,0,1,1
553,AT1G69810,0,0,0,0,0,0,1
554,AT1G69840,1,1,1,1,1,1,1
555,AT1G69890,1,1,1,1,1,1,1
556,AT1G69900,1,1,1,1,1,1,1
557,AT1G69910,0,0,1,1,0,1,1
558,AT1G69920,1,1,1,1,1,1,1
559,AT1G69930,1,1,1,1,1,1,1
560,AT1G70130,0,0,1,1,1,0,1
561,AT1G70140,0,1,1,1,1,1,1
562,AT1G70170,0,0,1,1,1,1,1
563,AT1G70185,0,0,0,1,0,0,0
564,AT1G70410,0,0,1,1,0,0,0
565,AT1G70420,0,1,1,1,1,1,1
566,AT1G70520,0,1,1,1,1,1,1
567,AT1G70530,1,1,1,1,1,1,1
568,AT1G70581,0,0,1,1,1,1,1
569,AT1G70590,0,0,1,1,0,1,0
570,AT1G70690,0,0,0,0,0,1,1
571,AT1G70740,1,1,1,1,1,1,1
572,AT1G70800,0,0,0,1,0,1,0
573,AT1G70920,0,0,0,0,0,1,1
574,AT1G70990,0,1,0,0,0,0,0
575,AT1G71100,0,0,1,1,1,1,1
576,AT1G71400,1,1,1,1,1,1,1
577,AT1G71520,1,1,1,1,1,1,1
578,AT1G71697,0,1,1,1,1,1,1
579,AT1G71890,0,0,0,0,0,0,1
580,AT1G71950,0,0,1,1,0,1,0
581,AT1G72000,0,0,1,0,0,0,0
582,AT1G72060,0,0,1,1,1,1,1
583,AT1G72070,0,0,1,1,0,0,1
584,AT1G72240,0,0,0,1,1,0,0
585,AT1G72280,1,1,1,1,1,1,1
586,AT1G72520,1,1,1,1,1,1,1
587,AT1G72760,0,0,1,1,1,1,1
588,AT1G72900,1,1,1,1,1,1,1
589,AT1G72910,1,1,1,1,1,1,1
590,AT1G72920,1,1,1,1,1,1,1
591,AT1G72930,1,1,1,1,1,1,1
592,AT1G72940,1,1,1,1,1,1,1
593,AT1G72950,1,1,1,1,1,1,1
594,AT1G72960,0,0,1,1,0,1,1
595,AT1G73010,0,0,1,1,1,1,1
596,AT1G73030,0,0,1,1,0,1,0
597,AT1G73066,0,0,1,1,1,0,1
598,AT1G73080,1,1,1,1,1,1,1
599,AT1G73120,0,1,0,0,0,0,0
600,AT1G73190,0,0,0,1,0,0,0
601,AT1G73500,0,1,1,1,1,1,0
602,AT1G73510,0,0,0,1,0,0,0
603,AT1G73540,1,1,1,1,1,1,1
604,AT1G73550,1,1,1,1,1,1,1
605,AT1G73740,0,0,1,1,0,1,1
